Time	Prediction	Expectation	Found	Runtime
14.351477402047628	..((((....)))).	..((((....)))).	true	1
92.59523687987783	..((((....)))).	..((((....)))).	true	1
29.105567246402273	..((((....)))).	..((((....)))).	true	1
53.22703373468023	..((((....)))).	..((((....)))).	true	0
9.588665126098066	..((((....)))).	..((((....)))).	true	1
10.036350936912322	..((((....)))).	..((((....)))).	true	2
21.204754276571762	..((((....)))).	..((((....)))).	true	1
8.628020923938836	..((((....)))).	..((((....)))).	true	2
21.365111361733124	..((((....)))).	..((((....)))).	true	0
28.281138631291455	..((((....)))).	..((((....)))).	true	0
9.615431040973226	..((((....)))).	..((((....)))).	true	1
9.323689164591938	..((((....)))).	..((((....)))).	true	0
31.317663445245117	..((((....)))).	..((((....)))).	true	1
30.837682432227044	..((((....)))).	..((((....)))).	true	1
13.034354237665108	..((((....)))).	..((((....)))).	true	1
122.01059639336958	..((((....)))).	..((((....)))).	true	1
15.818320298171791	..((((....)))).	..((((....)))).	true	1
17.476304443119552	..((((....)))).	..((((....)))).	true	1
9.172251839906364	..((((....)))).	..((((....)))).	true	0
14.604632569133306	..((((....)))).	..((((....)))).	true	1
14.75381309976931	..((((....)))).	..((((....)))).	true	1
144.40358467620192	..((((....)))).	..((((....)))).	true	0
10.488599523890013	..((((....)))).	..((((....)))).	true	1
20.278969733440398	..((((....)))).	..((((....)))).	true	1
28.84275826601339	..((((....)))).	..((((....)))).	true	1
21.843629724922273	..((((....)))).	..((((....)))).	true	1
22.224251990483044	..((((....)))).	..((((....)))).	true	1
10.621802890154246	..((((....)))).	..((((....)))).	true	0
24.938586586835207	..((((....)))).	..((((....)))).	true	2
71.26512242587683	..((((....)))).	..((((....)))).	true	1
2.4942374705508774	..((((....)))).	..((((....)))).	true	1
7.875886108318619	..((((....)))).	..((((....)))).	true	1
8.412724849943524	..((((....)))).	..((((....)))).	true	1
45.28057357013101	..((((....)))).	..((((....)))).	true	1
4.991523848790832	..((((....)))).	..((((....)))).	true	2
8.026057843178185	..((((....)))).	..((((....)))).	true	1
21.456645895037877	..((((....)))).	..((((....)))).	true	1
28.781172181502527	..((((....)))).	..((((....)))).	true	2
16.879268898147643	..((((....)))).	..((((....)))).	true	1
49.979845761816456	..((((....)))).	..((((....)))).	true	2
46.38896592844331	..((((....)))).	..((((....)))).	true	1
254.84050482283862	..((((....)))).	..((((....)))).	true	1
24.888772575747694	..((((....)))).	..((((....)))).	true	0
3.166671435849477	..((((....)))).	..((((....)))).	true	1
17.56540622223866	..((((....)))).	..((((....)))).	true	1
19.394121412394227	..((((....)))).	..((((....)))).	true	1
4.715477136947072	..((((....)))).	..((((....)))).	true	1
28.223538007967214	..((((....)))).	..((((....)))).	true	1
17.607778962034967	..((((....)))).	..((((....)))).	true	1
48.49996938842262	..((((....)))).	..((((....)))).	true	1
15.728532398831419	..((((....)))).	..((((....)))).	true	1
17.137001720926243	..((((....)))).	..((((....)))).	true	1
8.76650313827823	..((((....)))).	..((((....)))).	true	1
13.99691345289327	..((((....)))).	..((((....)))).	true	1
11.40689884355594	..((((....)))).	..((((....)))).	true	1
14.54119437163317	..((((....)))).	..((((....)))).	true	1
31.96929313801519	..((((....)))).	..((((....)))).	true	2
6.440339410575707	..((((....)))).	..((((....)))).	true	2
12.471163848284855	..((((....)))).	..((((....)))).	true	1
11.848081137243168	..((((....)))).	..((((....)))).	true	1
93.69626540171117	..((((....)))).	..((((....)))).	true	1
15.312547370766605	..((((....)))).	..((((....)))).	true	1
78.64889441610785	..((((....)))).	..((((....)))).	true	1
24.7595391316862	..((((....)))).	..((((....)))).	true	1
5.441163110560928	..((((....)))).	..((((....)))).	true	1
4.109743025558395	..((((....)))).	..((((....)))).	true	1
16.57496569810376	..((((....)))).	..((((....)))).	true	1
6.252029097790548	..((((....)))).	..((((....)))).	true	0
62.36530868956616	..((((....)))).	..((((....)))).	true	1
11.638487990335657	..((((....)))).	..((((....)))).	true	1
5.925813150791537	..((((....)))).	..((((....)))).	true	0
19.085325988767845	..((((....)))).	..((((....)))).	true	2
89.54607332040159	..((((....)))).	..((((....)))).	true	5
4.347308564640175	..((((....)))).	..((((....)))).	true	1
18.844988873455126	..((((....)))).	..((((....)))).	true	0
61.24676132024635	..((((....)))).	..((((....)))).	true	1
14.71512297925463	..((((....)))).	..((((....)))).	true	1
7.624349870447822	..((((....)))).	..((((....)))).	true	1
11.504017351096495	..((((....)))).	..((((....)))).	true	0
5.962857248965469	..((((....)))).	..((((....)))).	true	0
22.038515797587227	..((((....)))).	..((((....)))).	true	1
101.1122107285521	..((((....)))).	..((((....)))).	true	1
76.5522583910372	..((((....)))).	..((((....)))).	true	1
23.5012891965329	..((((....)))).	..((((....)))).	true	1
0.5737348228413808	..((((....)))).	..((((....)))).	true	1
16.71286353615612	..((((....)))).	..((((....)))).	true	0
22.258840863123794	..((((....)))).	..((((....)))).	true	1
42.99135197689874	..((((....)))).	..((((....)))).	true	1
29.912721891911847	..((((....)))).	..((((....)))).	true	1
24.818458595210746	..((((....)))).	..((((....)))).	true	1
83.67171899103202	..((((....)))).	..((((....)))).	true	1
44.16963621530308	..((((....)))).	..((((....)))).	true	1
15.517271189768916	..((((....)))).	..((((....)))).	true	0
18.06813457662738	..((((....)))).	..((((....)))).	true	1
16.03912465863922	..((((....)))).	..((((....)))).	true	1
12.554555582403312	..((((....)))).	..((((....)))).	true	1
17.44097838659556	..((((....)))).	..((((....)))).	true	1
70.51572905255759	..((((....)))).	..((((....)))).	true	1
14.994580117711878	..((((....)))).	..((((....)))).	true	1
10.50408019145441	..((((....)))).	..((((....)))).	true	1
36.351982261656524	..((((....)))).	..((((....)))).	true	1
7.21941125293522	..((((....)))).	..((((....)))).	true	0
3.019820852969572	..((((....)))).	..((((....)))).	true	1
9.116598242362821	..((((....)))).	..((((....)))).	true	1
9.54886280217302	..((((....)))).	..((((....)))).	true	1
22.152294879601264	..((((....)))).	..((((....)))).	true	0
23.86835971856674	..((((....)))).	..((((....)))).	true	2
104.8796674016819	..((((....)))).	..((((....)))).	true	1
19.82671791818028	..((((....)))).	..((((....)))).	true	1
45.291348497398346	..((((....)))).	..((((....)))).	true	1
19.91409872064738	..((((....)))).	..((((....)))).	true	0
33.890893680559536	..((((....)))).	..((((....)))).	true	1
33.061693428332966	..((((....)))).	..((((....)))).	true	2
24.189379879265005	..((((....)))).	..((((....)))).	true	1
6.732294926959198	..((((....)))).	..((((....)))).	true	1
15.684938797040763	..((((....)))).	..((((....)))).	true	1
26.2117601062055	..((((....)))).	..((((....)))).	true	1
30.575913742072583	..((((....)))).	..((((....)))).	true	1
9.557771976672747	..((((....)))).	..((((....)))).	true	2
14.73223040070197	..((((....)))).	..((((....)))).	true	1
24.618554574719415	..((((....)))).	..((((....)))).	true	1
6.532507367638925	..((((....)))).	..((((....)))).	true	0
74.09315809842425	..((((....)))).	..((((....)))).	true	0
14.259557164067552	..((((....)))).	..((((....)))).	true	1
49.693451266302446	..((((....)))).	..((((....)))).	true	1
